,$schema,@id,label,sampleidentifier,description,hasContextCategory,hasMaterialCategory,hasSpecimenCategory,informalClassification,keywords,registrant,samplingPurpose,relatedResource,producedBy.@id,producedBy.label,producedBy.description,producedBy.hasFeatureOfInterest,producedBy.responsibility,producedBy.resultTime,producedBy.samplingSite.description,producedBy.samplingSite.label,producedBy.samplingSite.location.elevation,producedBy.samplingSite.location.latitude,producedBy.samplingSite.location.longitude,producedBy.samplingSite.placeName,curation.label,curation.description,curation.accessConstraints,curation.curationLocation,curation.responsibility
832,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/MGD0002PU,4207-gt7-fluid,igsn:MGD0002PU,Not Provided,['Subsurface fluid reservoir'],['Water'],['Other solid object'],Not Provided,['Individual Sample'],Robert Arko,,[],,Sampler:Fluid:GasTight,"cruiseFieldPrgrm:AT15-06. launchPlatformName:Alvin. Sampler:Fluid:GasTight. launch type:HOV, navigation type:DVL/LBL",Vent,"['Lilley_Marvin; Sievert_Stefan; Vetriani_Costantino; VonDamm_Karen,,Collector', 'Robert Arko,,Sample Owner']",2006-07-02,Not Provided,Not Provided,-2504.0 m,9.835,-104.2911,"['EPR:9N:Io', 'Not Applicable', 'Not Applicable', 'Not Applicable']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
833,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IENTL00FC,"MH#27, Box 4/10",igsn:IENTL00FC,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Core'],Sarah Brown,,[],,Drilling,"Drilling. Core; ms, a little limey",Not Provided,"['Consol Coal,,Collector', 'Sarah Brown,,Sample Owner']",2016-12-14 11:34:50,Not Provided,Not Provided,Not Provided,0.0,0.0,"['WV', 'Marshall']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
834,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01A73Z,Section 111-677A-17X-4,igsn:ODP01A73Z,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 111,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3472.0 m,1.2023,-83.737,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
835,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/DSR0007WB,RC27-23PC,igsn:DSR0007WB,Not Provided,['Not Provided'],['Sediment'],['Other solid object'],Not Provided,['Core Piece'],corelab repository,,[],,Coring>PistonCorer,Coring>PistonCorer,Not Provided,"['corelab repository,,Sample Owner']",2014-07-21,Not Provided,Not Provided,Not Provided,0.0,0.0,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
836,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01EOTW,Section Half 145-887A-17X-3-A,igsn:ODP01EOTW,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 145,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3631.2 m,54.3654,-148.446,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
837,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP018THR,SubSection 94-611*-13H-1-1C (0-150 cm.),igsn:ODP018THR,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 94. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,Not Provided,52.8412,-30.3097,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
838,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP019LIT,SubSection 105-645E-35R-2-1C (0-150 cm.),igsn:ODP019LIT,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 105. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2008.3 m,70.458,-64.655,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
839,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP014UV0,Section 48-406*-50R-1,igsn:ODP014UV0,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 48,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2907.0 m,55.2583,-22.0902,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
840,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01DP3M,SubSection 134-832B-17R-1-1C (0-130 cm.),igsn:ODP01DP3M,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 134. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3089.3 m,-14.796,167.573,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
841,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP0169ZW,Section Half 66-493*-48R-4-A,igsn:ODP0169ZW,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 66,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-645.0 m,16.381,-98.9255,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
842,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP012CUC,Section Half 19-192*-12R-4-W,igsn:ODP012CUC,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 19,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3014.0 m,53.0095,164.7135,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
843,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01GD6S,Section Half 155-942A-19X-2-A,igsn:ODP01GD6S,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 155,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3346.3 m,5.7425,-49.0908,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
844,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01721I,SubSection 75-530A-28R-2-1C (0-150 cm.),igsn:ODP01721I,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 75. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-4629.0 m,-19.1877,9.3858,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
845,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEIND012V,A-80 747,igsn:IEIND012V,Not Provided,['Earth interior'],['Rock'],['Analytical preparation'],Not Provided,['Individual Sample>Powder'],Sam Kodama,,[],,Not Provided,,Not Provided,"['Indiana Geological and Water Survey,,Sample Owner']",1980,T1N R10W Sec. 6,Not Provided,Not Provided,0.0,0.0,"['Indiana', 'Knox']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
846,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP012TRK,Section 24-237*-25R-1,igsn:ODP012TRK,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 24,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1623.0 m,-7.0832,58.1247,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
847,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB002DVI,NMNH C3283-04 (MIN),igsn:NHB002DVI,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Mining District,"['Adam Mansur,,Sample Owner']",2015-05-27 06:24:38,"Coordinates from GEOLocate for parse pattern ""FRANKLIN"". Mindat gives a nearly identical location and provides the following description for this site: ""Franklin includes all of the localities within the incorporated limits of the borough of Franklin, including the Franklin mine. This locality is within the Franklin Mining District"" (""Franklin, Franklin Mining District"", 2016).",Not Provided,Not Provided,41.122,-74.5804,"['Franklin Mining District', 'New Jersey', 'Sussex Co.']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
848,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB005U8U,NMNH 113427-22 (PET),igsn:NHB005U8U,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Ocean,"['Vogt, P.,,Collector', 'Adam Mansur,,Sample Owner']",2015-08-02 12:17:04,Not Provided,Not Provided,Not Provided,52.67,-34.94,['Atlantic Ocean'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
849,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB000D0R,NMNH 97235-00 (MIN),igsn:NHB000D0R,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-05-01 06:20:12,"Matched to the GeoNames record for Guarda, Portugal (http://geonames.org/2738782) based on state/province name and country using the situate.py script. This was the most specific match possible based on information available in this record. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. The error radius represents the center-to-corner distance of the bounding box.",Not Provided,Not Provided,40.7,-7.3,['Guarda'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
850,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01FC4Q,SubSection 150-906A-6H-2-1C (0-150 cm.),igsn:ODP01FC4Q,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 150. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-912.9 m,38.9649,-72.7666,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
851,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEMBS0004,RRR-4,igsn:IEMBS0004,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Marina Suarez,,[],,manual>hammer,manual>hammer. massive indurated carbonate,Not Provided,"['Greg Ludvigson,,Collector', 'Marina Suarez,,Sample Owner']",2007-08-16,Not Provided,Not Provided,Not Provided,38.8552,-109.9868,"['Utah', 'Grand County']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
852,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/GMY0001DR,SO249-2-DR131-15X,igsn:GMY0001DR,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample>Specimen'],Gene Yogodzinski,,[],,"ChainBagDredge, Sediment Trap","cruiseFieldPrgrm:SO249-2. ChainBagDredge, Sediment Trap. navigation type:GPS",volcano,"['Reinhard Werner,,Collector', 'Gene Yogodzinski,,Sample Owner']",2017-05-11 03:01:30,Not Provided,Not Provided,-712.0 m,55.3843,167.2712,['Piip Volcano'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
853,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEBEG1O4T,V02928,igsn:IEBEG1O4T,Not Provided,['Earth interior'],['Rock'],['Aggregation'],Not Provided,['Cuttings'],Aaron Averett,,[],,Coring,Coring. This is a sample of type CUTTINGS from an oil or gas well.,Not Provided,"['HUMBLE OIL & REFINING,,Collector', 'Aaron Averett,,Sample Owner']",2016-12-12 01:19:59,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Texas', 'LIBERTY']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
854,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01BNTW,Section Half 121-752A-10H-2-A,igsn:ODP01BNTW,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:IODP Leg 121,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1086.3 m,-30.891,93.578,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
855,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/MJC0000QO,CR-AR-ET4D,igsn:MJC0000QO,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Michael Carr,,[],,Not Provided,"cruiseFieldPrgrm:Not Applicable. launchPlatformName:Not Applicable. launch type:Not Applicable, ",Volcano,"['Michael Carr,,Sample Owner']",2012-08-07 07:36:15,Not Provided,Not Provided,Not Provided,10.467,-84.733,['Arenal'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
856,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP014C7M,SubSection 42-375*-9R-4-1C (0-150 cm.),igsn:ODP014C7M,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 42. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1900.0 m,34.7622,31.76,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
857,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NEON0369J,MLBS_005-M-9-0.5-20180611-GA1 [ 785986 ],igsn:NEON0369J,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample>Specimen'],Andrew Johnston,,[],,Manual,Manual. Interchangeable soil subsample 1 for microbial sequencing analyses,Not Provided,"['Edward Gilbert,,Sample Owner']",2018-06-11,Not Provided,Not Provided,1267.0 m,37.3631,-80.5216,"['Virginia', 'Giles']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
858,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01DN08,Section Half 134-829A-63R-1-A,igsn:ODP01DN08,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 134,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2905.2 m,-15.315,166.345,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
859,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP0194XI,Section 96-623*-17H-1,igsn:ODP0194XI,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 96,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3177.0 m,25.7682,-86.2307,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
860,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB005PO9,NMNH 112548 (PET),igsn:NHB005PO9,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,cruiseFieldPrgrm:Deep Sea Drilling Project,Ocean,"['Deep Sea Drilling Project,,Collector', 'Adam Mansur,,Sample Owner']",2015-08-01 11:39:01,Not Provided,Not Provided,Not Provided,-6.2764,-30.8911,['Atlantic Ocean'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
861,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP017G82,SubSection 79-547A-63R-1-1C (0-150 cm.),igsn:ODP017G82,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 79. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3938.0 m,33.7807,-9.3497,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
862,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IESFS01IA,AT42-20-20-13,igsn:IESFS01IA,Not Provided,['Not Provided'],['Not Provided'],['Aggregation'],Not Provided,['Dredge'],Nicole D'Entremont,,[],,Dredge,cruiseFieldPrgrm:AT42-20. Dredge,Not Provided,"['Jessica Warren,,Collector', ""Nicole D'Entremont,,Sample Owner""]",2019-11-04 12:09:50,Not Provided,Not Provided,Not Provided,0.0,0.0,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
863,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01GRNR,Section 158-957M-9R-1,igsn:ODP01GRNR,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 158,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-3648.0 m,26.137,-44.8264,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
864,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01H91Z,Section 161-979A-13H-3,igsn:ODP01H91Z,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 161,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1062.1 m,35.7238,-3.2059,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
865,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEBEG0861,S02292,igsn:IEBEG0861,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Core'],Aaron Averett,,[],,Coring,Coring. This is a sample of type SLABBED CORE from an oil or gas well.,Oil or Gas Field,"['PLACID OIL,,Collector', 'Aaron Averett,,Sample Owner']",2016-12-09 11:41:56,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Montana', 'CARTER, MT']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
866,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP01CWN3,Section 130-806B-24H-5,igsn:ODP01CWN3,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:ODP Leg 130,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2519.9 m,0.3185,159.361,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
867,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/GSA0008WY,1125238600000,igsn:GSA0008WY,Not Provided,['Not Provided'],['Not Provided'],['Not Provided'],Not Provided,['Hole'],Denise Hills,,[],,Not Provided,,Not Provided,"['Walter Black Warrior Basin LLC,,Collector', 'Denise Hills,,Sample Owner']",2000-11-27,Not Provided,Not Provided,180.14 m,33.5147,-87.4472,"['Alabama', 'Tuscaloosa']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
868,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB000PRL,NMNH 120857-00 (MIN),igsn:NHB000PRL,Not Provided,['Earth interior'],['Mineral'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-05-02 04:31:01,"Matched to the GeoNames record for Lake Superior, Ontario, Canada (http://geonames.org/6048728) based on feature name, state/province, and country using the situate.py script. Another place name mentioned in the EMu record (Thunder Bay Area) could not be matched and was ignored when determining the coordinates given here. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. An arbitrary error radius of 10 km was assigned to all featureCode=LK records matched using the script.",Not Provided,Not Provided,48.33,-87.1,['Ontario'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
869,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP015TIM,SubSection 63-467*-9R-4-1C (0-85 cm.),igsn:ODP015TIM,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Sub-Piece'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 63. Core,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2128.0 m,33.8495,-120.7578,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
870,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEASH00S3,849-P,igsn:IEASH00S3,Not Provided,['Not Provided'],['Organic material'],['Other solid object'],Not Provided,['Individual Sample'],william pearcy,,[],,Not Provided,,Not Provided,"['william pearcy,,Sample Owner']",2019-06-11 03:48:25,Not Provided,Not Provided,Not Provided,0.0,0.0,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
871,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP011BS7,Section 6-56B-2R-4,igsn:ODP011BS7,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 6,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2508.0 m,8.3733,143.56,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
872,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP011SRR,Section Half 12-116A-3R-4-A,igsn:ODP011SRR,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 12,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-1151.0 m,57.496,-15.9243,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
873,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB004YYN,NMNH 98208-8 (PET),igsn:NHB004YYN,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Not Provided,"['Adam Mansur,,Sample Owner']",2015-07-28 05:21:45,"Matched to the GeoNames record for Castle Dome Landing, Yuma Co., Arizona, United States (http://geonames.org/5288735) based on municipality name, district/county, state/province, and country using the situate.py script. This was the most specific match possible based on information available in this record. Bounding box coordinates were rounded to 2 decimal places from the values given by GeoNames. An arbitrary error radius of 10 km was assigned to all municipality records matched using the script.",Not Provided,Not Provided,32.965,-114.46,"['Arizona', 'Yuma Co.', 'Castle Dome']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
874,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/IEFRA005Y,LDB12_P8,igsn:IEFRA005Y,Not Provided,"['Lake, river or stream bottom']",['Sediment'],['Other solid object'],Not Provided,['Core'],CyberCarotheque France,,[],,Coring>GravityCorer>Pilot,cruiseFieldPrgrm:DIVben27/06/12. Coring>GravityCorer>Pilot,lake,"['LYAUTEY E,,Collector', 'CyberCarotheque France,,Sample Owner']",2012-06-27,Not Provided,Not Provided,232.0 m,45.7129,5.8819,['BOURGET'],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
875,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/NHB004E3J,NMNH 76775 (PET),igsn:NHB004E3J,Not Provided,['Earth interior'],['Rock'],['Other solid object'],Not Provided,['Individual Sample'],Adam Mansur,,[],,Not Provided,,Island,"['Adam Mansur,,Sample Owner']",2015-07-26 03:14:40,Not Provided,Not Provided,Not Provided,0.0,0.0,"['Luzon Island', 'Benguet Prov', 'Baguio']",Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
876,../../iSamplesSchemaBasic0.2.json,https://data.isamples.org/digitalsample/igsn/ODP0145FP,Section Half 40-364*-28R-1-W,igsn:ODP0145FP,Not Provided,['Not Provided'],['Not Provided'],['Other solid object'],Not Provided,['Core Section Half'],Curator Integrated Ocean Drilling Program (TAMU),,[],,Not Provided,cruiseFieldPrgrm:DSDP Leg 40,Not Provided,"['Curator,,Collector', 'Curator Integrated Ocean Drilling Program (TAMU),,Sample Owner']",2006-08-10 12:00:00,Not Provided,Not Provided,-2448.0 m,-11.572,11.9717,[],Not Provided,Not Provided,Not Provided,Not Provided,Not Provided
